feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Saccharimonadales.Genus	Treatment	Exposed	4.22853648852204	0.600037278181628	89	44	4.48531024230535e-10	3.07939220268864e-07
Planctomycetales.Genus	Treatment	Exposed	4.62641032882077	0.666621419309938	89	28	7.27988700399207e-10	3.07939220268864e-07
Telmatocola	Treatment	Exposed	3.1725736884512	0.511686206236923	89	26	1.95816529846368e-08	5.52202614166758e-06
Vampirovibrionaceae.Genus	Treatment	Exposed	3.36820029320226	0.56142046165322	89	25	4.6892859113246e-08	6.61189313496769e-06
Pseudomonas	Treatment	Exposed	4.51890364099349	0.746990717581628	89	47	3.77555401147873e-08	6.61189313496769e-06
Neochlamydia	Treatment	Exposed	-2.79330486508332	0.463227762560209	89	80	4.10652157911963e-08	6.61189313496769e-06
Dinghuibacter	Treatment	Exposed	-2.51904530583864	0.423654633684275	89	87	5.90596447572345e-08	7.1377799235172e-06
Fluviicola	Treatment	Exposed	-3.08631265807316	0.530358026290827	89	60	1.0173776866388e-07	8.60701522896427e-06
Rhodovarius	Treatment	Exposed	2.25712481299277	0.387543427307213	89	23	9.96345265037221e-08	8.60701522896427e-06
OM60.NOR5..clade	Treatment	Exposed	3.37887106788029	0.576401778907913	89	26	8.47371643907542e-08	8.60701522896427e-06
Clostridium.sensu.stricto.3	Treatment	Exposed	2.55600497731761	0.450365524935671	89	25	1.8767239858307e-07	1.32309041001064e-05
Chitinibacter	Treatment	Exposed	2.6373579082324	0.464338684009821	89	23	1.84196824390845e-07	1.32309041001064e-05
Planctomycetes.Genus	Treatment	Exposed	3.02009310762116	0.53594974120134	89	31	2.22603180560677e-07	1.44863300580256e-05
Aeromonas	Treatment	Exposed	2.79553139464904	0.50802459871188	89	88	3.88081367488482e-07	2.18877891263504e-05
Gemmata	Treatment	Exposed	2.46176671184449	0.446159278778057	89	25	3.64571626030133e-07	2.18877891263504e-05
Fimbriiglobus	Treatment	Exposed	3.18254241119152	0.584000446809662	89	71	4.8452589533785e-07	2.56193067159888e-05
Rhodobacteraceae.Genus	Treatment	Exposed	2.11840642635994	0.393563711491218	89	22	6.39783599888744e-07	3.18386426768163e-05
alphaI.cluster	Treatment	Exposed	-1.94831411931216	0.369155843370774	89	65	9.85995770015022e-07	4.6341801190706e-05
Caedibacter	Treatment	Exposed	1.09801211877654	0.20950645348327	89	13	1.14660991392757e-06	4.9611027731882e-05
Steroidobacteraceae.Genus	Treatment	Exposed	1.91322609795481	0.365438876427447	89	24	1.17283753503267e-06	4.9611027731882e-05
Novispirillum	Total.Worm.Count	Total.Worm.Count	0.0263157894736842	0.00509721076518858	89	1	1.57726114520249e-06	6.35410918495858e-05
Frankiales.Genus	Treatment	Exposed	2.06784961609573	0.40637406518355	89	26	2.13087647296081e-06	8.1941886187493e-05
Sandaracinaceae.Genus	Treatment	Exposed	1.95074777574963	0.38815717693778	89	22	2.74476543223002e-06	9.28828622266638e-05
NB1.j.Genus	Treatment	Exposed	1.62960965713558	0.323380266006194	89	22	2.59847431911211e-06	9.28828622266638e-05
Sutterellaceae.Genus	Pathology.Results	positive	-3.5481595864745	0.705076130009063	89	81	2.67251398272753e-06	9.28828622266638e-05
Blastopirellula	Treatment	Exposed	1.73037537572411	0.34784882611399	89	23	3.36891230473484e-06	0.000109619223454064
Desulfobulbus	Total.Worm.Count	Total.Worm.Count	0.205202985831751	0.0415893965207267	89	3	3.95903825932491e-06	0.000124049865458847
Gaiella	Total.Worm.Count	Total.Worm.Count	0.148144059654148	0.0302046670145669	89	3	4.44870410515049e-06	0.000134414416891333
Comamonadaceae.Genus	Treatment	Exposed	2.23722534851825	0.457785509369277	89	29	4.77044517393655e-06	0.00013916540059139
Methyloligellaceae.Genus	Treatment	Exposed	1.57635183502723	0.326221658290713	89	23	5.92582321661132e-06	0.000161717627137199
Alphaproteobacteria.Genus	Treatment	Exposed	1.39505352124147	0.288651091658177	89	23	5.90578095685681e-06	0.000161717627137199
Anaeromyxobacter	Total.Worm.Count	Total.Worm.Count	0.0792259907846489	0.0164235692218109	89	2	6.12094840562774e-06	0.000161822573473783
NS9.marine.group.Genus	Treatment	Exposed	1.38307417545243	0.290250326193275	89	20	7.70946400604515e-06	0.00019764262270043
SM1A02	Treatment	Exposed	1.4627887150202	0.316167529015711	89	23	1.31973361015863e-05	0.000328380774763
Mycobacterium	Treatment	Exposed	-1.43032905201421	0.315923751524795	89	88	1.92959645701273e-05	0.000466411029323648
Rickettsiaceae.Genus	Total.Worm.Count	Total.Worm.Count	0.0232076253626192	0.0052718556788196	89	1	3.09829089191283e-05	0.000689777393304803
Burkholderia.Caballeronia.Paraburkholderia	Total.Worm.Count	Total.Worm.Count	0.0232076253626192	0.0052718556788196	89	1	3.09829089191281e-05	0.000689777393304803
Planctomycetota.Genus	Pathology.Results	positive	1.44071698215743	0.327207646868241	89	3	3.08793510065553e-05	0.000689777393304803
A0839.Genus	Treatment	Exposed	1.00939995978124	0.232892885510199	89	21	3.99410141645823e-05	0.000824148731298454
Phenylobacterium	Total.Worm.Count	Total.Worm.Count	0.0691888195070373	0.0159479132251635	89	2	3.9315437973445e-05	0.000824148731298454
Rhodospirillales.Genus	Total.Worm.Count	Total.Worm.Count	0.148855246851043	0.0343357226782221	89	4	3.9776922264228e-05	0.000824148731298454
Hirschia	Total.Worm.Count	Total.Worm.Count	0.126216192821158	0.0292771122572479	89	2	4.35176370716647e-05	0.000867364205313895
Nitrospira	Treatment	Exposed	2.04978517636572	0.475854497082888	89	24	4.40858875041342e-05	0.000867364205313895
Bauldia	Treatment	Exposed	0.925044351491974	0.215094833919839	89	22	4.52363151693968e-05	0.000869770968938857
